Welfare,DegY1.5°C,DegY2°C,NPV Damages,NPV Abatement,NPV Adaptation,Type,Welfare_val,DegY1.5°C_val,DegY2°C_val,NPV Damages_val,NPV Abatement_val,NPV Adaptation_val
-502605.5610805206,0.59,33.24759770197008,346.6200898684523,114.81039191245709,27.90681249117974,SO,-504598.6341714606,0.602,38.8864846819058,357.34432693745714,121.83942699004515,28.61306500783905
-502778.60118032,0.55,24.933917361207296,305.0780331048286,109.5862223501002,61.09885663971207,SO,-504692.80249253596,0.529,30.69862087715704,323.9144116744874,123.254119520049,61.95242007465408
-505343.43067030236,0.64,45.45387801521567,380.9768908813694,79.65270178967354,38.94612314074052,SO,-507256.2489700782,0.696,52.48268004960596,394.712459063677,87.7889331061387,39.437480059107656
-502832.0850322198,0.7,56.739624733729386,356.85049898067865,59.80327435711924,58.36542242011139,SO,-504583.55373222695,0.77,65.59861304318183,379.11001432272525,67.7598207565194,59.273217721638765
-500593.0580890085,0.69,53.50625755383034,308.87362525181567,59.51301306023454,103.5000575277414,SO,-502065.3857275355,0.752,61.57530952638669,338.81946966990563,67.71190254297446,106.32072000780914
-500724.3117725121,0.7,57.75208086173021,307.080025410522,59.63048037246042,141.01060185603603,SO,-502084.16568591975,0.771,66.46177013614252,341.0632018641367,67.97077790948963,143.40205309848605
-501187.688411353,0.74,58.42638928016098,329.56968274374674,58.16317688462101,59.49341786295174,SO,-502815.84503044025,0.778,67.24854120430432,354.19398695743956,65.59136054389377,58.943891278819216
-501332.6859093545,0.54,24.72431129156413,279.6447856064731,109.97935104170398,110.82050587661726,SO,-502654.228205883,0.525,30.60263684926143,303.21126284227614,124.36133659718843,112.128851545569
-501684.30316095194,0.56,29.10365988176675,269.9328218430562,114.75470973275145,141.71165743212288,SO,-503272.39700329,0.539,34.464685350413475,298.5585781587213,128.55516103487827,145.20724852831157
-503912.5859672828,0.57,29.109718465799975,299.9848268821143,116.9497391574345,66.88081409774381,SO,-505693.4381075826,0.557,34.67653410676068,320.71851373076174,127.31987628105648,68.16503753500463
-504350.5083343727,0.56,24.864707416050173,317.9484997263282,139.90150864950638,65.06547170777176,SO,-506185.5690571334,0.539,30.819127662344666,335.9270664273013,145.86811666402107,65.60481044478574
-502681.58474575414,0.54,24.88292917034887,312.2213478205996,108.92379816419593,56.26170551472433,SO,-504619.7374099794,0.527,30.596355211391852,329.77337274005487,123.1298317761635,56.98353627618611
-503374.63477298873,0.71,57.19040144680637,347.3959915531792,59.386992666038466,66.12680408037222,SO,-505074.87340693607,0.774,66.26639283022874,371.50811732733433,67.45069600317183,67.121625625305
-501583.3374192318,0.54,27.934418201011123,269.9813807900821,121.54591044615356,145.28833438993655,SO,-503172.8041345334,0.531,33.235037558040034,298.23638368240063,135.23820313473277,148.38335944221157
-503362.6596006055,0.54,24.897487319500136,342.18144299999653,138.44439024477103,39.31351955132406,SO,-505446.48692161095,0.528,30.631858369432273,354.70349668111993,146.4994044769221,39.81628196743838
-503269.37590297585,0.54,24.632963049352448,308.45608177925436,118.93105896893509,65.56607998839357,SO,-505146.450920443,0.528,30.421744422172257,328.1390686269761,132.80188111497114,66.78804107370023
-503976.97300470783,0.56,24.940075040764544,308.7684253303542,136.1183827628779,65.14184704475036,SO,-505839.5296998374,0.531,30.70417943714066,327.61354963352954,142.45926744519113,65.89595722912058
-504677.5075420879,0.62,38.06694852990523,299.5972127617141,94.29184712628734,121.56368325678345,SO,-506179.72941521043,0.646,44.23846247021085,326.46784470345614,103.39474319984302,122.96538945452167
-502465.4001630404,0.56,24.270745997448003,339.60364644043,119.70209766639638,39.91008851972681,SO,-504563.7680775976,0.531,30.193016529437557,352.1882821217563,131.35916049994137,40.46128746365102
-501958.3019187959,0.54,24.71598066090811,279.48298557216026,156.936392505851,108.53461251111996,SO,-503610.03516948526,0.528,30.472820056166228,304.13990731693946,156.73047332853125,110.8065710033299
-501052.4656673686,0.57,29.413250788579113,289.8075691157351,99.2008139114459,43.947893101232246,SO,-502795.58612670837,0.564,35.02564806106166,310.76934680650226,110.63474710713349,45.09197584259772
-504566.1932279205,0.59,34.22895935275491,299.392190259463,107.95278097189694,96.11602104090882,SO,-506146.00750784983,0.605,39.986242963316265,323.7057010172849,116.82591978616183,97.22727390267283
-502591.9828289966,0.69,54.61374543177311,319.5803405433055,59.93529368977101,95.54894126756366,SO,-504123.9355530851,0.762,62.965208838766465,348.5135169146929,68.38084090001054,96.84444586065399
-504108.64783099317,0.56,24.915843468261738,349.0713125040123,139.75812047642555,37.3379624867762,SO,-506139.4555307585,0.536,30.846985180606904,359.8020283061142,149.1875755784226,37.68198621124181
-505002.6728522692,0.62,39.04448135429662,308.9980562144302,89.42893174155337,107.00201165028275,SO,-506548.2050866188,0.658,45.593138735782084,335.5003360382103,98.19536652470364,108.28231474237708
-503440.89410411945,0.71,57.30160401920114,354.12973705532977,58.90898470742678,59.737898530034606,SO,-505187.867366895,0.777,66.69400352990718,376.7517115327941,66.71050619522335,60.64704906935489
-503205.17348280596,0.7,55.4164998959345,347.1466180213736,59.060380153783875,61.73714485550866,SO,-504930.71577006107,0.772,64.06649591385428,369.7703353566614,66.81186197458125,62.6270710244885
-504384.9315764305,0.56,24.85036751187059,309.3934191487475,143.64713473323093,75.85375039809688,SO,-506175.2409032658,0.534,30.728689388353917,328.65853497707917,149.74941757794906,76.38264000857856
-502667.61394636775,0.7,56.06146599041753,328.83017347644875,59.408084429098565,88.1216462668929,SO,-504249.8168788098,0.767,64.62925689625214,356.27548322777426,67.83428989438688,89.38009928830259
-500890.09871010314,0.69,53.36758342339756,315.2551069084147,58.53848803508773,75.04399735194853,SO,-502451.50483499764,0.756,61.534477261892015,342.106521963172,66.60036342910269,76.28400110106257
-500059.0240488858,0.69,53.48600879106513,332.9753599663246,58.73640126237716,57.57404598727148,SO,-501711.7714159814,0.762,61.82415277845663,355.8597484792775,66.42700138057957,58.358070718218144
-505291.9937132455,0.64,44.909881024205006,381.7758419655402,79.9023229249387,38.79565430264915,SO,-507204.3083502412,0.695,51.9465794662844,395.5799923598768,88.06099338510634,39.280160429764386
-500269.3872066752,0.67,49.96873683276596,318.1582056586913,59.929669772580255,67.88314300303054,SO,-501846.05756720906,0.742,57.949736778782366,344.555989125341,68.2233612127577,68.83106268781393
-500602.5967628528,0.7,55.54035699540099,329.4880186968538,58.0217844025208,57.66183653771138,SO,-502236.4977698695,0.771,64.19764653274639,353.809351820942,65.45111629642719,57.08176888380731
-502760.49919778126,0.7,54.957324621297296,326.7198020787666,59.89885178958716,90.13814184852743,SO,-504338.0437071972,0.764,63.380565741975765,354.4413102949037,67.99604416143703,91.37216454233337
-502692.60027296515,0.54,28.02650656084953,279.9893444958745,128.09729618633713,102.942035625487,SO,-504414.6470418968,0.53,33.263647630982554,304.3944602111068,138.59561897308512,104.47740999135057
-505280.6841997372,0.64,45.56360890467765,379.7361892453022,79.72974933884008,38.9674023399028,SO,-507191.94497485115,0.696,52.579074397963915,393.4628812156836,87.86859032231169,39.457293513995886
-504184.825810645,0.56,24.74350460148636,347.7763108964945,144.04108834659587,39.51827933996316,SO,-506186.0379775454,0.539,30.761744183060436,359.4679245897031,148.55771560934545,39.92057766837701
-503964.07486871915,0.54,24.886951951718938,317.8948452248416,148.185078917854,59.58569614409543,SO,-505731.24899169046,0.527,30.581064980953933,335.4785635408306,151.9219290888301,60.29550500178925
-500648.9611186314,0.57,29.546004488911215,269.7074728390677,96.54293300745928,132.33202772646695,SO,-502189.2257337098,0.567,35.34716478203971,297.2246507986077,108.84961419456155,134.31486679742108
-504422.83990683197,0.56,24.845316553395836,322.8536957782245,137.64360203215188,53.0985220373028,SO,-506297.4058196633,0.538,30.8169089548498,338.9278083438949,145.5119205345032,53.643648731602866
-504511.7887721468,0.57,24.963873149173352,334.67807371866996,142.42275326171483,44.749410652737254,SO,-506459.53942103457,0.542,30.96088350562561,348.1656539191605,147.3028407892884,45.1412166565953
-500267.6665389048,0.7,54.82748324849712,374.7760090326685,58.065317945369046,49.839073586953894,SO,-502074.7269090459,0.77,63.397614538535656,396.12517832460674,65.2510417914361,50.57092757922158
-505493.32115594303,0.73,61.475272227340035,359.73241283572696,67.25469035318828,67.5884670202437,SO,-507197.3651035076,0.782,70.87759079564475,383.55036410891563,74.22527078240967,68.42077305692688
-503672.407129157,0.54,24.015756857236784,355.1975689335032,159.681132199833,38.16186801146183,SO,-505742.8865329675,0.528,29.915879157750062,365.4443116963607,158.36925428323406,38.55025295381219
-501772.1834223448,0.56,32.850656506483624,269.617513916544,145.2876935589816,125.04905893203892,SO,-503379.06257920474,0.546,38.23409940555086,296.0973065905257,144.8881743632105,126.59777025310302
-501707.8201149111,0.69,52.31624205373171,328.1580183872252,59.62543560376887,66.12209436831458,SO,-503375.37210473086,0.753,60.35614354748112,351.4548114246722,67.39938588580156,67.02150938293903
-502529.3301771932,0.54,24.89082119337057,296.0017825162622,109.71422713339143,75.9176167333843,SO,-504350.1327813117,0.527,30.578060914755326,317.4070160826006,124.05248521953874,77.11968277070991
-503597.9889586346,0.71,56.452132520925126,355.65635536152746,59.21856994362902,60.22193914086087,SO,-505343.35853012046,0.777,65.56585671439868,378.4961204806495,67.07291362023851,61.14173386735581
-502875.2355432073,0.69,53.87171847846005,351.74346531379894,59.88729193628001,69.86518396692121,SO,-504589.8857793284,0.764,62.401378464930204,375.34168441227257,67.79614379552439,70.75404958146899
-502019.70305901737,0.74,58.92803486123214,353.13686040889553,59.735459451033414,49.590542944513246,SO,-503885.27736063575,0.776,67.9434509009162,374.6530607750552,67.07935587586299,50.79997467093374
-505079.51683048566,0.69,57.974210621588135,335.3415913282386,69.32658347657613,79.45146578721398,SO,-506683.1091316159,0.757,66.2362978819088,360.4529154119311,77.07004767337759,80.39474511224802
-501556.5477291708,0.7,57.460804808402436,350.3000116776789,59.78287306574314,47.21916238180566,SO,-503435.4548991489,0.772,66.15361384771187,371.0849733147125,67.04151539071333,48.3466404821728
-502108.56648329744,0.74,61.30129544944351,354.8857384245161,59.818169254779775,49.76294666715578,SO,-503974.0220832646,0.781,70.76824103414515,376.3331849286544,67.24432165967384,50.8438393933328
-504756.0638165746,0.69,59.405522741359185,329.96140754802224,69.64274558641934,98.02533305294602,SO,-506284.5303252947,0.759,68.04051982723776,357.77745805338674,77.51997727692975,99.30336037443789
-500984.4770140631,0.7,58.99650459590066,348.9278019848913,59.93885067471749,49.343636125486775,SO,-502848.64625291247,0.772,68.00005671540028,370.62945130962765,67.07231509405995,50.530480908026256
-502722.5229982914,0.78,74.54137699578325,383.38051590004744,58.987866813967365,47.1512865647621,SO,-504571.2153398579,0.81,86.42493069420247,402.3064192346628,65.33771463403093,47.91943253453296
-500950.8690863876,0.66,53.734603315819186,319.90492381017765,59.02079239872744,82.42146661872053,SO,-502667.2929641819,0.744,61.859588135110194,345.1486423606855,67.70145545052983,83.785044277448
-504868.0399896044,0.6,34.17381818894654,308.5638587522297,99.8654813904451,98.51307235654332,SO,-506458.19562824315,0.63,40.45293227319534,333.337499397664,108.33156320017801,99.71925509896839
-504783.025878047,0.69,51.11853007436866,335.69624998210116,69.24163503105119,74.34544530700111,SO,-506413.6612831302,0.749,58.92663690899647,360.5436159257674,77.57123121074883,75.5497966307584
-502662.24214003986,0.68,54.553873488125035,337.22583987838925,59.22927613355095,72.63571783616693,SO,-504371.09590731777,0.758,63.322915523905586,361.38183103864395,67.18868209978538,73.65857437333388
-504332.9492352048,0.58,32.007016694166985,289.9568109889994,122.99231315484961,110.48834336403883,SO,-505907.0239773595,0.576,37.61633303040058,315.46541990826586,130.3555536109277,111.82608539741511
-504295.0549025309,0.58,33.74192102532732,289.6495700256157,121.79634772943136,107.38922198557697,SO,-505867.8453861089,0.583,39.27111847431701,315.2159476427986,128.95150748538106,108.68409997972046
-500341.21793647646,0.54,24.740057276264405,307.27321600179886,104.54451851671581,39.31936810349921,SO,-501723.37342916423,0.525,30.54589669366741,321.086616767965,118.60580981220193,40.248913145977305
-502173.48864418274,0.6,37.63189358456821,340.7913023528896,87.8236278775389,29.820785981458457,SO,-504154.06438222696,0.644,44.1327145359407,353.92114776385034,96.18852325878831,30.868847958716525
-505840.5709829519,0.7,52.56222019759767,365.2076489564947,69.41500394477565,54.604161173931125,SO,-507675.0404152528,0.767,60.988235577491785,384.15017438976616,75.9452701076313,55.31419936298422
-501112.414454955,0.6,39.57070431449874,279.9575909252993,79.8361400947858,123.43103064735962,SO,-502653.5229942882,0.632,45.47899653157651,308.65905508699126,91.02906149781612,125.14958261345932
-502130.43816351757,0.6,34.886797722548906,337.0383279421612,92.60159863694413,29.748968611732895,SO,-504093.0695775674,0.625,41.14765435664325,349.9188139626859,101.69558094075484,30.789899800397265
-501639.0884159226,0.6,34.866630513150724,346.99862213958033,89.99326290051833,29.2174995300443,SO,-503603.02185217384,0.628,41.178547507568474,359.296640033008,99.51628851101624,30.25612699148322
-504000.22904153966,0.6,37.68567583411491,319.9011441477808,79.55365948353605,51.99026702153547,SO,-505808.5786493241,0.649,44.38018398179501,339.5861428460016,89.64667916092002,52.844233548127
-502885.16703485243,0.57,32.0382276135133,279.9286837461305,109.36047056378634,97.07912214004716,SO,-504533.697984689,0.558,37.50492890140517,305.383417138905,120.6186416812128,98.90076791268659
-504825.65607949276,0.6,34.82283438707076,296.84145471856954,107.281255583085,106.30960489685918,SO,-506385.5409743459,0.622,41.268681630197975,323.1540507422665,115.68920905956448,107.51492259730284
-503969.83016546787,0.57,29.60813694012597,339.9217222693406,108.84455946861758,37.272288233284094,SO,-505956.1167282095,0.569,35.32845826717657,354.14040760050256,121.52484787429658,37.962297074150406
-502140.6174166464,0.57,30.512318410918237,279.29113586148463,98.27037338201511,69.82965953486058,SO,-503860.5726035851,0.556,35.765507871169305,301.7445688248541,110.21881018425388,71.02303527867937
-502886.68062845065,0.54,24.88395668518875,289.8235315296113,123.53929001542733,83.99937729369131,SO,-504254.1734280049,0.525,30.657923052292027,311.4281055369478,137.6380615875714,85.23622202010733
-503961.11409604864,0.61,33.95338732161938,308.9765653772463,79.79051915324335,65.36542108428264,SO,-505689.992048633,0.632,40.50191169873342,331.3764677902768,91.45020643122545,66.64827253802531
-504781.5365069227,0.6,30.163804468064733,368.5896639299479,115.51955787844105,29.12968057803638,SO,-506789.1863505533,0.604,36.472802375244534,378.7236855176144,123.19100428496365,29.43108435914379
-500792.1316150056,0.56,28.9430009721721,269.83031411079673,107.80900895172422,72.54546355425053,SO,-502505.59414486954,0.54,34.21401706124097,293.67487753779324,119.55831748958016,74.69667033433164
-504761.09334834537,0.59,29.72409604260533,319.1832082105386,109.0308724108115,58.444868706704796,SO,-506527.23470849654,0.596,35.79486998867556,337.7721125431385,115.63281427486413,59.07174207473254
-504443.89586316154,0.6,33.836574537123624,309.71369639437546,98.37445132648288,67.29847088623883,SO,-506167.86960794596,0.608,39.912326900712664,332.28658878185297,109.69978774004443,68.86918523617
-503259.52177407546,0.54,28.169346327999868,289.91739736905026,119.38217920040313,76.96156310670249,SO,-505056.92213890934,0.533,33.523638568452306,312.24319200791285,133.525502870471,78.2720556344552
-503210.7977597828,0.57,29.455617392533703,279.92117075389854,132.62532831349972,139.6957602933651,SO,-504756.2445464971,0.558,35.00447290050092,306.2516289654541,138.16063339067648,141.19615799826232
-502947.5261412723,0.64,44.36864133525849,367.85783478003907,79.63928457900174,29.987126124527695,SO,-504919.9586978397,0.701,51.55875716978219,380.0518797237994,87.4149228692654,30.301934585148647
-503609.3029790368,0.57,29.693169479773324,298.00595616943525,109.9915118003289,59.14188770873627,SO,-505384.35018826707,0.568,35.40719619281705,317.8332935598341,119.45767835138525,60.04158591552966
-501736.47586666147,0.58,29.45242907624827,289.0834638692038,89.82068747653415,64.70343151931182,SO,-503524.90226723446,0.576,35.39650665956638,311.2592334617731,101.91864205756661,65.6904216122225
-502501.45976020885,0.58,29.889213986995454,289.6829342549999,89.78417529581294,70.86751667796364,SO,-504249.15597169555,0.585,35.8084205732098,311.7567545889668,101.8675263612172,71.46886387788287
-503173.19611512753,0.54,24.767426586091396,309.86290273399044,116.89028155588305,57.66160923396749,SO,-505073.77949312964,0.527,30.52491679908972,327.36297769781936,131.1021815986299,58.267696840620886
-502562.1003201418,0.54,24.34625203646212,308.11144993515757,118.94369077737142,48.132382186216454,SO,-504151.5640582088,0.518,30.141484134610238,324.1820468345192,133.68098760679482,48.76764892256763
-504557.0478132641,0.62,41.52403776133799,328.1779844613778,78.82917008899942,54.31323447009429,SO,-506292.85824792105,0.669,48.40268777754081,347.7587613977532,87.0694346991387,54.97171989210878
-503668.03080976754,0.59,29.680785295624105,337.6887406810527,97.6150831832677,37.63505810494681,SO,-505606.0321896437,0.593,35.72062079937878,351.48106824188164,108.31628068030102,38.04181686010926
-501612.19558684656,0.54,24.852394053772528,298.5259254990091,108.42099286565268,45.04087086282987,SO,-503525.283098739,0.528,30.687367916714457,316.39633443116907,120.58653104910503,46.14155761213883
-503565.31180798495,0.58,32.811060536263625,289.894115635733,98.05289404293157,82.61383774141558,SO,-505187.8957359112,0.593,38.36125978549216,313.82031658353696,109.54515188700421,84.17736724810902
-502927.63257700065,0.6,34.32172850682737,309.59884173298525,79.9892890415551,48.925965325222535,SO,-504673.0029967358,0.631,40.83998721119894,330.19749248158513,90.90246543140914,50.64948366535498
-502768.7671081048,0.57,29.28842360058939,279.85362971189284,107.7366362535997,105.06840664231389,SO,-504409.6904938998,0.562,34.99320875611045,304.8684369492227,119.36171371531465,107.44089414783984
-504311.00545634364,0.56,24.658601398273145,322.88506782221066,158.5796692653072,48.29240370960318,SO,-506295.10552447627,0.531,30.50088830324882,337.69983859560597,157.51534376490565,48.73318087061122
-505650.20505086594,0.59,30.6518449303779,319.78362881495656,114.84234442483663,58.10335475785229,SO,-507393.6684781455,0.6,36.60725877893787,338.7465798865111,123.21403425330844,58.71654475310413
-502393.7665515592,0.6,34.362179991701694,289.83088260960767,79.87263297201835,78.23267049099279,SO,-504039.2657133756,0.628,40.68516596552251,314.390829314054,90.84089443484378,79.73011229648385
-504257.1100014959,0.57,28.842973499995683,307.0295862357934,125.62683431699445,58.26868889259319,SO,-506098.422067081,0.562,34.586388927085814,325.35448943204864,127.51828595082058,58.88204730654254
-504500.55898351525,0.58,29.915170621299612,308.92856003340745,108.9626535968128,64.53249180657184,SO,-506250.65239370277,0.577,35.78284121493366,329.33643759944914,118.46855927052107,65.33334355028052
-503380.1005044744,0.57,29.415414306744296,289.9092025736025,111.13134836540812,63.74722940786896,SO,-505100.64811753697,0.564,34.97730044928547,311.2333375915603,120.99395423556501,65.17467219195353
-504337.87548735813,0.54,27.80883397620965,299.69921769547517,149.75131024014559,68.652164192977,SO,-506144.6137202581,0.534,32.914274372174546,318.9673038769729,149.46510657794332,69.24916419124855
-503269.7784453764,0.54,24.419734109935785,289.9255644844128,159.5697326579207,92.42572557780105,SO,-504635.9780110601,0.518,30.20351571796541,310.1959494494528,159.33723990402865,93.30379708376456
-505439.60039805167,0.6,34.53771101456573,319.98064919087045,99.37997971577221,66.77063243517303,SO,-507157.25311487186,0.63,40.857333676607055,339.4212195504376,108.11514913241645,67.43909049007522
-505948.4136590066,0.6,38.61390638900029,338.6467699848596,96.57557103388709,49.25974189526435,SO,-507746.6511159094,0.646,45.041664100129424,356.08249763030113,104.85711819483865,49.76178903021477
-500923.41321167984,0.6,34.40623832031834,299.749336264263,88.7531042769478,38.27609405133002,SO,-502685.78147697635,0.609,40.21333168201895,320.0818459978927,98.88273119459825,39.66972933557783
-501687.1743294475,0.57,29.42701931715419,289.4058867482032,89.42154342844003,54.855661062093944,SO,-503527.5508402645,0.564,35.13357561316829,309.26259187938007,102.04289899200678,55.697271160817984
-500510.9721690977,0.54,28.996686576388928,269.9759259764711,109.47115449311372,69.56123073006282,SO,-502256.04462063947,0.534,34.24576174053023,293.22002549512274,121.1179449498109,71.19707976678865
-506039.4895261213,0.62,38.93777072122552,336.42772676090857,89.60625528470683,55.137879075581424,SO,-507765.94798665843,0.66,45.338926545235026,356.3098995642559,98.35241962767469,55.800108391348346
-504150.06919223495,0.54,25.584341215989085,319.71032004917475,149.89625737268616,48.26047192316929,SO,-506017.0603102383,0.527,31.137244736398127,334.91838430661176,151.12826164706394,48.68237434755136
-500979.5022786156,0.56,29.123561189782826,318.71043202154095,100.53376253041147,29.786674971748248,SO,-503021.50777017564,0.549,34.5472358076978,331.28350569178434,112.45311269327412,30.821056972221694
-502822.24643769045,0.54,26.87882354755977,289.9002044575681,109.94005508392013,71.06470984783947,SO,-504653.5677187269,0.534,32.471011694989336,311.55247326941446,123.8328847456262,72.2022584428239
-500350.1433422084,0.58,33.913114471855124,269.92855420502394,88.32550232212094,93.72216883850776,SO,-501974.08804628067,0.575,39.292970325051435,296.63537231750865,100.87901422693787,95.35914907553828
-505640.1930881485,0.6,33.79867886178475,338.36657484095076,99.77016315718168,46.50396187581051,SO,-507437.6561030033,0.626,40.19092208504673,355.26128107021043,108.61500904705869,46.999266813526546
-502837.81862794183,0.6,38.90265301389067,289.91093114221655,76.61933777587757,96.87704989634109,SO,-504408.8744660797,0.65,45.283679196989425,316.4110932601218,87.41904408393405,97.75104262850077
-504290.19493874855,0.56,24.35716175280057,315.8338874924429,144.83168237664472,58.35470473771577,SO,-506166.53793206846,0.532,30.281949972930054,333.0148079218731,146.56788025061823,58.87710840944162
-504713.0324708636,0.61,35.451032396011364,309.3662389943428,96.28063378355507,76.68488632247674,SO,-506356.45454516716,0.639,41.895182675144824,331.65817026338766,105.33104972984071,77.71714610973925
-505353.83186901733,0.58,29.847391939752935,309.69939997234167,117.31114209268468,67.48219446463041,SO,-507047.26381366496,0.587,35.91298334914714,330.6914604467135,125.75716819346647,68.30667351410943
-503456.65719116264,0.54,26.101233460262524,334.75301681907274,126.54674848270827,38.87846080496981,SO,-505091.50340324215,0.531,31.731108777815816,346.8290768507788,138.96260127520648,39.251598062727304
