,TCR,ECS,TYPE,TCR [°C],ECS [°C]
11281,,,AR6,1.4498309449043263,2.39956506739201
11282,,,AR6,1.6135402596326276,3.00801308431048
11283,,,AR6,2.3233478476532476,3.845337259571852
11284,,,AR6,1.194513584701548,2.4403978246421696
11285,,,AR6,2.91850687441635,5.324088875525764
11286,,,AR6,1.6583313684656944,3.40918665903061
11287,,,AR6,2.3208644899181112,4.560692990627929
11288,,,AR6,1.8950602221452746,4.436278903839367
11289,,,AR6,2.1355849256859045,4.81470448232854
11290,,,AR6,1.4994248296538644,2.4147423301363986
11291,,,AR6,1.8525033650659064,3.174825910914298
11292,,,AR6,1.0760271934115322,1.730511832751304
11293,,,AR6,1.9989981748283692,3.5065548134654385
11294,,,AR6,2.096262654215445,3.468128871696196
11295,,,AR6,2.035872892374522,3.7964531380379865
11296,,,AR6,1.9254458523859141,3.4617665960018207
11297,,,AR6,1.3548225822634106,2.3298793383522156
11298,,,AR6,2.809533469725434,5.135959234232837
11299,,,AR6,2.997470340316957,6.170024821083598
11300,,,AR6,2.7032794624640477,4.4211828655862915
11301,,,AR6,1.7176758032744999,3.29581131452995
11302,,,AR6,1.3487335219012566,2.4648938716514133
11303,,,AR6,1.2658001789644595,2.2104496452474334
11304,,,AR6,1.6892374156667183,2.4845122653446055
11305,,,AR6,2.5378388989321787,4.433631760764226
11306,,,AR6,2.151821002914636,4.407837809135886
11307,,,AR6,1.9646293252688143,3.466363499541358
11308,,,AR6,1.7586298559244324,3.554775380734169
11309,,,AR6,1.5766383173602572,3.2688157937078968
11310,,,AR6,2.169052091711236,3.6761795171468648
11311,,,AR6,1.3344163271392147,2.5389820611755183
11312,,,AR6,1.9600342695667858,4.1807684160985605
11313,,,AR6,3.152929373678192,4.779325911376461
11314,,,AR6,1.5557668675762515,2.630902588231629
11315,,,AR6,2.5860734819307214,5.260578681548057
11316,,,AR6,2.109969582112451,3.8546797398846677
11317,,,AR6,1.4934750913440638,2.3918761762389806
11318,,,AR6,2.6112283691706097,4.547722350943289
11319,,,AR6,1.5304657172364513,2.6698000429240074
11320,,,AR6,1.290860500714795,2.1215175921096567
11321,,,AR6,1.45375694022923,2.8196296781772006
11322,,,AR6,2.2114707412854546,3.594238956782835
11323,,,AR6,1.3904927821518476,2.3930052896238947
11324,,,AR6,1.6505409344086506,3.167474462507532
11325,,,AR6,1.610367507756225,4.1509661306306
11326,,,AR6,1.5424721062671942,3.5818025132592277
11327,,,AR6,1.6534574140790554,3.107439948254831
11328,,,AR6,1.624934250619451,2.9027362988606504
11329,,,AR6,3.1624127008318332,4.457335834923406
11330,,,AR6,2.0070548598766447,3.223363847665962
11331,,,AR6,1.8784825430178111,3.0218088940722865
11332,,,AR6,1.4320674888070664,2.98811509545201
11333,,,AR6,1.4570627634206303,2.640141092160756
11334,,,AR6,1.5512989196158868,2.81275822840397
11335,,,AR6,1.879834115185007,2.4269563102196043
11336,,,AR6,1.9039419240588873,3.5913076181375954
11337,,,AR6,1.8376165997227911,3.919404399841581
11338,,,AR6,2.6654467417868775,4.576103715376433
11339,,,AR6,1.3396951000833786,2.365882776808236
11340,,,AR6,2.4731551258096345,5.104753350995107
11341,,,AR6,1.635493778876185,2.3227037720101014
11342,,,AR6,1.1580382947243015,1.9484171922880291
11343,,,AR6,1.7979479038411499,3.1371917451208127
11344,,,AR6,1.4861091653737604,2.6931146720135146
11345,,,AR6,2.1843920435172146,4.59386041628199
11346,,,AR6,2.012787411434317,4.018485010002565
11347,,,AR6,2.5541481679934104,4.0183541721355205
11348,,,AR6,1.460182983994914,3.273532474960511
11349,,,AR6,1.7302096877852884,2.4312750109456664
11350,,,AR6,1.8257050536950936,4.579231486626223
11351,,,AR6,1.2079879715522952,2.432222709867357
11352,,,AR6,1.989460970556452,3.233796391638329
11353,,,AR6,1.7769965638715415,3.1526079884764644
11354,,,AR6,1.3850267743387112,2.3537916650274706
11355,,,AR6,1.8604375901990722,3.2521914765446533
11356,,,AR6,1.543832520747679,3.361713965832313
11357,,,AR6,1.9084968021962025,3.4801003803188526
11358,,,AR6,2.3961746713437644,3.1358559427058856
11359,,,AR6,2.0784814304236034,3.44012624333935
11360,,,AR6,2.3163305751052934,3.8943664713305877
11361,,,AR6,1.7830480547701737,4.125692798335901
11362,,,AR6,1.7513492587762924,3.8838268123284165
11363,,,AR6,1.9378018606368748,2.970475669025274
11364,,,AR6,2.840391593641305,5.774225914835579
11365,,,AR6,2.495259480550998,4.3281255052910685
11366,,,AR6,2.174103688185833,3.7642232121204673
11367,,,AR6,2.514659574332383,4.896411248710948
11368,,,AR6,1.4447720718330563,2.298077192058204
11369,,,AR6,1.4001812122320783,3.2250384574281123
11370,,,AR6,2.1422063975818375,4.1466462997928835
11371,,,AR6,2.4059058040746963,5.297619031174897
11372,,,AR6,1.829471584245394,3.5632756700706043
11373,,,AR6,1.3591456489710048,3.1139495622353444
11374,,,AR6,2.0639083079955904,4.220750862964418
11375,,,AR6,1.8991137749482998,3.378961781336487
11376,,,AR6,2.066702690572634,4.009101943661971
11377,,,AR6,1.963701669808437,3.7985367197881623
11378,,,AR6,1.2817278025312602,2.417406286669538
11379,,,AR6,2.3347933046058933,4.343234481412688
11380,,,AR6,1.3494583451764146,3.0501001179566014
11381,,,AR6,2.960071325127435,4.21228924036227
11382,,,AR6,1.6358662435377735,3.89746158906072
11383,,,AR6,1.6310082924479854,2.6340881272523227
11384,,,AR6,1.5643213836602208,2.8094501528330174
11385,,,AR6,1.7705096974026269,2.751991164813861
11386,,,AR6,1.9881865995997066,3.335224147752183
11387,,,AR6,2.4450460681541637,4.224016061466005
11388,,,AR6,1.4070542036442726,2.375734518368636
11389,,,AR6,1.2874458363440073,2.354098778698682
11390,,,AR6,1.8490418949841991,3.534967814471127
11391,,,AR6,1.7613094700067033,3.363782779483916
11392,,,AR6,1.9869298378082199,2.9301502251258587
11393,,,AR6,1.6376873202994606,2.858683614097873
11394,,,AR6,1.5529887031547915,2.8844266156076506
11395,,,AR6,1.6655943160959839,3.2211732786496343
11396,,,AR6,1.0660258352003682,1.8737400785081648
11397,,,AR6,1.2855028128519486,2.150688778270052
11398,,,AR6,1.5424268951295625,2.2622642021922035
11399,,,AR6,1.742573937182435,2.565482724155321
11400,,,AR6,1.9139381900602312,3.3935949531200458
11401,,,AR6,2.0944926630113483,3.6495304818581245
11402,,,AR6,1.5763131474129535,3.317636652154871
11403,,,AR6,1.5879343705023756,3.1982890626924187
11404,,,AR6,1.9632713649739064,2.7590126043692633
11405,,,AR6,1.2279776565280842,1.8757506573750722
11406,,,AR6,1.69091151934204,2.8182202063219997
11407,,,AR6,1.8599728046904087,2.5941995027161013
11408,,,AR6,1.6891068349189604,2.7182374101762257
11409,,,AR6,1.3887923328358893,2.496940103128073
11410,,,AR6,1.868560331604626,3.598471028362891
11411,,,AR6,1.7173792276051454,2.8810869341264014
11412,,,AR6,1.8371842354546188,3.4112170004908897
11413,,,AR6,1.5363639689873956,2.9750235820507593
11414,,,AR6,1.2236866923982024,2.1963572665083224
11415,,,AR6,1.6874541894944297,3.061468303385167
11416,,,AR6,1.542671044898299,3.4528521498341576
11417,,,AR6,1.8757782913566863,4.124582725831595
11418,,,AR6,1.7998583621653186,2.6243349755157803
11419,,,AR6,1.8102956393001972,3.21256441991093
11420,,,AR6,1.4606086271618643,4.01112769892344
11421,,,AR6,2.151163467166434,3.6990871211037186
11422,,,AR6,2.1637616018852643,2.9884158170618362
11423,,,AR6,1.4215914921049113,2.690810606873638
11424,,,AR6,1.9962559904972876,3.26990224869568
11425,,,AR6,1.82148105739455,3.6427718056437994
11426,,,AR6,1.3101608638288065,2.2807159059461464
11427,,,AR6,1.7217505149135324,3.2328328715520804
11428,,,AR6,1.7654441506074143,3.7309712443617915
11429,,,AR6,1.1609434446684788,1.9579115739126864
11430,,,AR6,1.945427808739777,3.9922096763257024
11431,,,AR6,1.3761052280160075,2.2231578883552947
11432,,,AR6,1.0937642537369627,2.0465809221115476
11433,,,AR6,2.037996723199141,2.9183347479442654
11434,,,AR6,1.5800585061611954,2.435258919226909
11435,,,AR6,1.448946354940337,2.183579184318734
11436,,,AR6,2.446744523623639,3.2216284425818045
11437,,,AR6,2.2133475933241633,3.4774612600286163
11438,,,AR6,1.5624768731755652,2.336212725404582
11439,,,AR6,1.586266854946082,2.0915375956317113
11440,,,AR6,1.45386170893165,3.0719670946744504
11441,,,AR6,1.4581713955616813,2.5501769174233098
11442,,,AR6,3.0665166265257557,5.629228686232907
11443,,,AR6,1.6282486248920371,4.142607822745389
11444,,,AR6,1.2337817866112746,3.1258309341598705
11445,,,AR6,1.9876765358273707,4.742737442655757
11446,,,AR6,1.560794218753949,3.081566307477877
11447,,,AR6,1.8449341126734302,3.3328320431183758
11448,,,AR6,2.192729760561108,4.6176053717247205
11449,,,AR6,2.0433562155707063,3.6403420667045663
11450,,,AR6,2.3076645502095303,4.438371420370542
11451,,,AR6,1.6503878857214105,3.286346734878805
11452,,,AR6,1.5852800507317781,2.891148793483321
11453,,,AR6,1.6664597779783692,2.253050661021402
11454,,,AR6,1.3959005946720298,2.2809146399014244
11455,,,AR6,1.204685372786346,3.08552519109095
11456,,,AR6,1.8121642774559548,2.8627678274842125
11457,,,AR6,1.8089946479845083,2.810727618038403
11458,,,AR6,1.8779011138504982,3.007975908951693
11459,,,AR6,2.3207744596236255,4.7918813116052075
11460,,,AR6,1.9662863203378336,3.4377335827132187
11461,,,AR6,1.9332688335152985,4.156159150397656
11462,,,AR6,1.6552895566823371,2.5355346769707205
11463,,,AR6,1.0458545955186833,2.0597299211346254
11464,,,AR6,1.2973869228556931,2.007047239283271
11465,,,AR6,1.7667134464685794,2.985427847324358
11466,,,AR6,2.1745595738688106,4.922400796630662
11467,,,AR6,1.8585450642734898,2.8910997479353737
11468,,,AR6,2.1389765976960233,3.9596861658029585
11469,,,AR6,2.3841245215825007,4.195575954044635
11470,,,AR6,1.5203548538087042,2.650637175251495
11471,,,AR6,1.8421273005839889,3.3627443034460227
11472,,,AR6,1.62524639672972,3.0819673555709635
11473,,,AR6,2.545300753778771,4.173195227385227
11474,,,AR6,1.7635324233790513,3.3280109340371222
11475,,,AR6,2.187317372695471,5.250718776266311
11476,,,AR6,1.7659312216258458,3.323139954877075
11477,,,AR6,1.5844618449172687,3.511698033295579
11478,,,AR6,1.3643498878384146,3.0928548813573635
11479,,,AR6,1.3822880489291558,2.9586119352390114
11480,,,AR6,1.3620060360628368,3.027728649181549
11481,,,AR6,1.9338181741116285,3.5070820413622217
11482,,,AR6,1.726102828025136,2.362026210138945
11483,,,AR6,2.0206505555631917,3.116430837368318
11484,,,AR6,1.7118222635290277,2.9077426897841403
11485,,,AR6,1.826890820525501,3.8121872789506397
11486,,,AR6,1.9265883221658338,4.003779037974628
11487,,,AR6,1.5005920408404048,2.6665603444412658
11488,,,AR6,1.7805995076756345,3.1686513879368006
11489,,,AR6,1.5026793384134052,2.318406325615105
11490,,,AR6,2.1196203968679623,4.351837610450282
11491,,,AR6,1.86815696366808,3.340332195463655
11492,,,AR6,1.711223837692015,2.515442846481289
11493,,,AR6,1.8249987693521204,3.3629269601205456
11494,,,AR6,2.4389813720529805,4.91141118854694
11495,,,AR6,1.6328417449380683,3.071426113131649
11496,,,AR6,1.2799386649920355,2.3704746713261855
11497,,,AR6,2.4314910948837474,4.2648893283122264
11498,,,AR6,1.4741148598142295,2.9244491495120895
11499,,,AR6,1.8668850650421929,3.5973611379859993
11500,,,AR6,1.8064254783444507,3.34804827304689
11501,,,AR6,1.7477177800600023,2.5558429379297656
11502,,,AR6,1.2920603503194859,2.398981352759306
11503,,,AR6,1.7530410493287503,3.8561375099957784
11504,,,AR6,2.1043875741893006,3.6175029128123826
11505,,,AR6,1.7228189068877646,2.5895788427466777
11506,,,AR6,1.565236325843859,3.2222332400622826
11507,,,AR6,1.5936077258716945,3.8748770078834096
11508,,,AR6,2.2035813685886168,3.558377592381566
11509,,,AR6,1.586948933100133,2.796945008145334
11510,,,AR6,1.6225994156522994,2.8525669848747994
11511,,,AR6,1.075064494404507,1.8417124046982611
11512,,,AR6,1.8501909943421735,2.7955606642778097
11513,,,AR6,1.6197903793345145,2.8884010442852874
11514,,,AR6,1.5847151243646398,3.636258972816916
11515,,,AR6,1.2262713137518786,2.470673093971676
11516,,,AR6,1.334595082756978,2.4240214602870056
11517,,,AR6,1.2315580647469082,2.1455252207128743
11518,,,AR6,2.326676724256681,4.469475120462768
11519,,,AR6,2.490809107608006,4.33050215053867
11520,,,AR6,1.380721686220749,2.813833347063146
11521,,,AR6,1.1783978473239434,1.9710167515361292
11522,,,AR6,1.506037502245867,2.4815206762555144
11523,,,AR6,1.9199775089882356,3.6961830082655407
11524,,,AR6,1.496955090963382,3.0918854177379163
11525,,,AR6,2.008224200510557,3.7662157814095765
11526,,,AR6,1.3629917994023937,2.580290791209253
11527,,,AR6,1.7732182029615975,3.4194200025033648
11528,,,AR6,1.167039108239105,2.366076342114143
11529,,,AR6,1.3893914222712376,1.8913163992240825
11530,,,AR6,1.849188754535002,3.650325311877699
11531,,,AR6,1.2933365709906306,3.01217242266524
11532,,,AR6,1.90929708991029,3.2132672804560363
11533,,,AR6,1.7021969500428649,2.7589216777017254
11534,,,AR6,2.726659440517228,5.6787161135284965
11535,,,AR6,2.0238435831306507,3.8149620517168383
11536,,,AR6,1.0336291769925448,2.6275612222888896
11537,,,AR6,1.620376957091904,2.635715252293864
11538,,,AR6,2.146275022269102,4.524280162116392
11539,,,AR6,1.9320364040527094,3.8611870150881984
11540,,,AR6,1.842314939998072,3.1753415166657786
11541,,,AR6,1.506242998460609,2.4721425160257064
11542,,,AR6,1.5160887338628668,3.289559205353107
11543,,,AR6,1.3971063659738352,2.312670504491776
11544,,,AR6,1.9231583942383639,2.8888090351657176
11545,,,AR6,1.8124357187097564,2.943083041076031
11546,,,AR6,1.5715040673989533,3.256767298516181
11547,,,AR6,1.2743715199748042,2.4772433863456387
11548,,,AR6,1.6021853498269207,3.5061098279287286
11549,,,AR6,1.969896129147231,3.4311285487877394
11550,,,AR6,1.4783747488341008,2.40729793416718
11551,,,AR6,1.4876510326788372,2.7625867806132924
11552,,,AR6,1.8589856878048798,3.4512163154203424
11553,,,AR6,1.7435643659794213,2.661685213683988
11554,,,AR6,1.3065961798522503,2.7899273933746
11555,,,AR6,2.403100419977425,3.839399193720645
11556,,,AR6,1.7764472822012611,3.871809821026382
11557,,,AR6,1.6149156263260906,3.3877937904331
11558,,,AR6,2.0713757995558906,3.631405285619975
11559,,,AR6,1.2585441968764897,2.3116315205213747
11560,,,AR6,2.150036937736034,3.578435707468817
11561,,,AR6,2.3219472357102595,4.634206676897023
11562,,,AR6,1.6503005159910509,3.1509154419685625
11563,,,AR6,1.854774855663328,3.730883877687774
11564,,,AR6,1.796764309216771,2.6512455579404133
11565,,,AR6,2.90885194196864,6.980162964431127
11566,,,AR6,1.348748632477955,2.7032242117870204
11567,,,AR6,1.709432999325998,2.637606493448327
11568,,,AR6,2.7060378458701457,4.2669781204584485
11569,,,AR6,2.842235148156872,4.523603258829211
11570,,,AR6,1.30674755011387,2.381702385545706
11571,,,AR6,2.014069821439605,4.006658676848215
11572,,,AR6,2.302681194474681,5.068965655207427
11573,,,AR6,1.6617964524888944,2.99781629783507
11574,,,AR6,1.937389960097235,4.01451592246417
11575,,,AR6,1.5445457891941434,2.011026139572042
11576,,,AR6,1.8950864545013635,3.287863747183478
11577,,,AR6,2.6486792881768917,5.772600516952319
11578,,,AR6,1.4731963307310376,2.2362912412140314
11579,,,AR6,1.8950524245643012,3.484082556063961
11580,,,AR6,1.238788101430763,3.401841407422229
11581,,,AR6,1.3557736132687261,2.124902613120267
11582,,,AR6,2.2513295481819564,4.854779611500597
11583,,,AR6,1.5294026954973468,2.7441360364024803
11584,,,AR6,1.4581919119985554,2.6564487314028593
11585,,,AR6,1.9466969343575575,4.02375869931402
11586,,,AR6,1.666351829941933,3.603860653219393
11587,,,AR6,1.8775653740798022,3.8042216272436993
11588,,,AR6,1.7337123785120108,3.462078191585388
11589,,,AR6,1.501058374825553,2.737399210947083
11590,,,AR6,1.5092148033837778,4.020851699734716
11591,,,AR6,2.393511112452641,3.578109396060612
11592,,,AR6,1.8000942541354654,3.227868490701864
11593,,,AR6,1.9036472007896463,3.5651842845407438
11594,,,AR6,2.2444998433790206,4.119297587640102
11595,,,AR6,1.6385432169473266,3.4791523023479347
11596,,,AR6,1.5554016034447848,2.4629933393611814
11597,,,AR6,1.6468221271305619,2.692210040318464
11598,,,AR6,1.6423343452768921,3.296712999025693
11599,,,AR6,2.3428708787093155,3.624510511769091
11600,,,AR6,1.7037825369148352,2.6705086966444256
11601,,,AR6,2.257166370910918,4.32772773854946
11602,,,AR6,1.561549841063722,2.3394807574651657
11603,,,AR6,1.630383787936712,2.4278973004525772
11604,,,AR6,1.5660407550636801,2.9283325752498945
11605,,,AR6,2.2255625961562013,4.668676122513512
11606,,,AR6,2.047097973762185,3.6266999668867577
11607,,,AR6,1.5902716325060722,3.203961854728422
11608,,,AR6,1.5580321601280942,2.9501477738613886
11609,,,AR6,0.9759420467910366,1.8308926133023267
11610,,,AR6,1.3860731212767345,2.4409683332047907
11611,,,AR6,2.1823821683222038,3.7538291894250104
11612,,,AR6,2.0205337683949827,3.679083584018305
11613,,,AR6,1.6723624224184677,2.856390325321864
11614,,,AR6,1.9704235355935713,3.4863508171125286
11615,,,AR6,1.5441107699710288,2.772771761346637
11616,,,AR6,2.1367183264635083,4.630416631038268
11617,,,AR6,1.892542066730096,3.319593412963916
11618,,,AR6,1.4073671742946705,2.069245457058857
11619,,,AR6,1.6952578653996158,3.093411158714917
11620,,,AR6,1.505387840901571,3.219417176730742
11621,,,AR6,1.776503751384616,3.258179806825684
11622,,,AR6,2.1834238223881592,4.27576746162893
11623,,,AR6,1.663678818013172,2.499990925257468
11624,,,AR6,1.9696301598087314,4.144439072405878
11625,,,AR6,2.062654844538235,3.389123663259604
11626,,,AR6,1.3102190788245118,2.284744195030629
11627,,,AR6,1.6125813821993031,2.5877385458935693
11628,,,AR6,1.0304020737554231,2.0168990332064696
11629,,,AR6,1.6080412333876979,2.629569028502918
11630,,,AR6,1.7628674347313986,2.947673001564973
11631,,,AR6,1.4829966082131982,2.1926924077145915
11632,,,AR6,2.154123082637866,4.073846356854853
11633,,,AR6,1.5843901778910625,2.389800162664444
11634,,,AR6,2.429613392799517,3.8162930714901786
11635,,,AR6,1.837925672718011,3.597336272569235
11636,,,AR6,1.6007788978674893,3.3418966791373075
11637,,,AR6,1.6496298292322777,2.592289843763956
11638,,,AR6,1.2555561512559257,2.2948274799683017
11639,,,AR6,2.0076513189920506,3.786729245100743
11640,,,AR6,1.1343035418774208,1.920951291996595
11641,,,AR6,1.82669061841572,2.771106301865152
11642,,,AR6,1.4973278860022425,3.0307407493220695
11643,,,AR6,1.6400209920170892,3.248036940876516
11644,,,AR6,1.6809379846008512,3.6571005676672423
11645,,,AR6,1.287631398432427,1.7824444935160892
11646,,,AR6,1.7899328746392282,3.1826231484741556
11647,,,AR6,1.3180013208926833,2.398444658570147
11648,,,AR6,1.6966866883214868,3.570023047004031
11649,,,AR6,1.6200723308726213,2.9739783075189172
11650,,,AR6,1.764952974540834,2.8423049147624657
11651,,,AR6,1.9362444978155133,3.618543279941596
11652,,,AR6,1.7291164919931807,3.0446007104861135
11653,,,AR6,1.9319249580674127,3.12086642195879
11654,,,AR6,1.4364359112106788,2.4793764594888286
11655,,,AR6,1.7298838687881024,3.2063540027639204
11656,,,AR6,1.736123168410987,2.7902523709293217
11657,,,AR6,1.878905335899271,3.7195579087275896
11658,,,AR6,1.3285592364608318,2.887320721114372
11659,,,AR6,2.018264938179147,3.4292155039370384
11660,,,AR6,1.1421288824941538,1.522735536441675
11661,,,AR6,2.334954955730326,3.5512430589553023
11662,,,AR6,1.6655096972914185,2.4617890911858464
11663,,,AR6,1.225788508882112,2.4201109503679117
11664,,,AR6,1.3986420546026082,2.9347561432228777
11665,,,AR6,2.353665015054326,5.262285144864319
11666,,,AR6,1.3557805097192648,2.3808408850800276
11667,,,AR6,1.0522427299387749,2.035226417363976
11668,,,AR6,2.09844327246488,3.414962230815397
11669,,,AR6,1.8559964737418713,3.4282560363324244
11670,,,AR6,2.888960468509745,6.333100762712851
11671,,,AR6,1.8655796992873848,3.0215876309376366
11672,,,AR6,1.552953148947886,2.3174643798457653
11673,,,AR6,1.6587724854481585,2.7875987451094404
11674,,,AR6,1.4219954220519133,3.1060198015788982
11675,,,AR6,1.3799052449357312,2.564712300540473
11676,,,AR6,1.7861469294813155,3.2561756855032757
11677,,,AR6,1.447607476969411,3.6753823915311727
11678,,,AR6,2.2271434735790865,5.792347164506436
11679,,,AR6,1.603893726286536,2.8673816005659676
11680,,,AR6,3.319753785210906,5.220102025375643
11681,,,AR6,2.0723235337559958,3.8205933660584748
11682,,,AR6,2.465207127431195,5.576561748128243
11683,,,AR6,2.2885182771368315,4.687565065707845
11684,,,AR6,1.4037837665940749,2.493806710950746
11685,,,AR6,2.623539911015088,4.932502217451478
11686,,,AR6,1.5277394159338509,3.137129617225861
11687,,,AR6,1.747315255255294,3.079125748326398
11688,,,AR6,2.0269258957422807,4.139972890287814
11689,,,AR6,2.8509353652951113,5.163336977613703
11690,,,AR6,1.9116800576165751,3.467251461036518
11691,,,AR6,1.584538658303467,3.278815959658381
11692,,,AR6,1.9162689406148417,4.229625644742973
11693,,,AR6,2.0075404863440207,2.92690550829946
11694,,,AR6,2.3707963819799827,4.121497870740354
11695,,,AR6,1.885355020195536,3.9983413621263746
11696,,,AR6,1.9427201587582386,4.021903771568743
11697,,,AR6,1.9069783303051588,3.7209805215114775
11698,,,AR6,1.706161671715764,3.533811247767658
11699,,,AR6,1.2835428290791535,2.6020765243275634
11700,,,AR6,1.6759972213166565,3.9150154855324626
11701,,,AR6,1.2838034824838878,2.0787722973753415
11702,,,AR6,1.7442200322295582,2.990035485137583
11703,,,AR6,2.4136859445389454,3.2358078552391127
11704,,,AR6,1.6662155131990868,3.0119098960637887
11705,,,AR6,1.469387597578266,2.581539254650526
11706,,,AR6,1.7243409538951433,3.479784707905322
11707,,,AR6,1.8639654222208049,2.8612107544061973
11708,,,AR6,1.2487107445889776,3.3913051985703704
11709,,,AR6,2.105247554194009,3.511768142274637
11710,,,AR6,1.581510985050205,2.6292921900057014
11711,,,AR6,1.907062157624064,3.375643593327668
11712,,,AR6,1.8092261307123239,3.30342141423952
11713,,,AR6,2.1506090740806245,4.806729339953358
11714,,,AR6,2.411237921494953,4.472525407116055
11715,,,AR6,1.8683832212372387,3.7396876601378852
11716,,,AR6,2.157446414236852,4.909840839805094
11717,,,AR6,1.4882572683249171,2.913309055041037
11718,,,AR6,1.812808572257233,3.135348531119746
11719,,,AR6,2.2069553351676103,4.226745588863053
11720,,,AR6,1.7188570739387388,3.0966963878401126
11721,,,AR6,1.8680826666713701,3.098706801635601
11722,,,AR6,1.9979793246741013,3.1925855093680213
11723,,,AR6,2.0036493846126215,2.992110193444628
11724,,,AR6,1.3020273815449848,3.4808118510849515
11725,,,AR6,1.6664267820402763,2.9960087375473767
11726,,,AR6,1.8613499366023463,2.4759897786644522
11727,,,AR6,1.3470811168235284,2.1836558605955796
11728,,,AR6,1.7394032652500455,2.832233026533102
11729,,,AR6,2.16487695774235,4.5451923495532345
11730,,,AR6,2.9553061663849527,6.637935464033183
11731,,,AR6,1.7583318368416003,4.059242043085451
11732,,,AR6,2.545733028021358,4.429382840099702
11733,,,AR6,1.2883516351005257,1.988750802860796
11734,,,AR6,1.8983758240086699,3.3455174734665367
11735,,,AR6,1.6738680420763548,2.6055575670095577
11736,,,AR6,1.5322980677398155,3.297901078026114
11737,,,AR6,1.7845352209462884,3.259109450004808
11738,,,AR6,1.2191690170171408,2.4178421644616668
11739,,,AR6,2.2024577152905658,3.870267393194438
11740,,,AR6,2.4694494061208454,3.866386465113092
11741,,,AR6,1.4438311845680125,3.0634631122462688
11742,,,AR6,1.8084623359978744,3.124954559309895
11743,,,AR6,2.016363479511757,5.307928583128229
11744,,,AR6,1.554202016550614,2.763022251337608
11745,,,AR6,2.2203718596523045,5.396781600866159
11746,,,AR6,2.35204599104586,4.359993579006576
11747,,,AR6,1.8582016059901088,2.977328508530571
11748,,,AR6,1.4791674751753168,2.459583922192526
11749,,,AR6,1.2785185695080237,2.1532233850549343
11750,,,AR6,1.964016019469618,4.329167291753047
11751,,,AR6,1.9176096625165864,3.500066858125102
11752,,,AR6,1.7273326050780786,3.363634138246149
11753,,,AR6,2.5561337455436615,4.972492336042725
11754,,,AR6,1.921495195711486,2.8317150743260138
11755,,,AR6,2.6390952903050793,4.572618144601214
11756,,,AR6,1.0975755403661145,2.1783281995667405
11757,,,AR6,1.3994605422706328,2.8607522732300295
11758,,,AR6,1.7431493742157427,3.6871984143861534
11759,,,AR6,1.8292608483097426,2.4524492092498384
11760,,,AR6,2.194736031380564,3.380937880537259
11761,,,AR6,1.1836972946229924,2.9138803070068215
11762,,,AR6,1.2394981279529322,1.944170539826018
11763,,,AR6,2.140517946484425,4.099393060829407
11764,,,AR6,1.6377466632802324,3.3087094119264733
11765,,,AR6,1.6477423820290187,3.3564145847670184
11766,,,AR6,2.326215430082298,3.09786821810956
11767,,,AR6,1.4685841743167247,3.245685032026544
11768,,,AR6,1.6891758973319677,3.551915675424378
11769,,,AR6,1.4903254813018416,2.8936520465915727
11770,,,AR6,1.2159808270135586,2.7414622643713393
11771,,,AR6,2.1317742963779454,4.093161466917772
11772,,,AR6,2.289407254186671,4.232272221316696
11773,,,AR6,1.607104275947039,2.60556753279561
11774,,,AR6,1.6021649472307358,2.6591238672752944
11775,,,AR6,1.612392826285683,3.253942955773609
11776,,,AR6,1.6239699073298075,3.935821851437782
11777,,,AR6,2.1491452932648025,4.172237243846529
11778,,,AR6,2.09481336260996,4.26641211216665
11779,,,AR6,2.6972418921142096,4.751220594866295
11780,,,AR6,1.428231712037934,2.60336267192043
11781,,,AR6,1.934350580109446,4.029506541315091
11782,,,AR6,1.830007169969441,2.8385586810756274
11783,,,AR6,2.185046445745508,3.892237946386908
11784,,,AR6,1.5795136027030934,2.689048656805273
11785,,,AR6,2.8369696450415547,6.128417742425261
11786,,,AR6,1.4475800127448857,2.382644809633588
11787,,,AR6,2.3273043873121937,4.159616487535264
11788,,,AR6,2.0788401935423453,3.688570854548464
11789,,,AR6,1.6471081658683955,2.7089165495805507
11790,,,AR6,1.701813568647633,3.0119157999536608
11791,,,AR6,1.658154370404327,3.2632592763325765
11792,,,AR6,1.891428057190289,3.9147473285500567
11793,,,AR6,1.542504721372825,2.9129657212532356
11794,,,AR6,2.2799922590839437,4.210663943558319
11795,,,AR6,1.2719516917981817,2.297075445636776
11796,,,AR6,1.0971452899119698,1.935689015815022
11797,,,AR6,1.807350954781105,2.6431800617719503
11798,,,AR6,1.2247993192433242,2.6385945488273435
11799,,,AR6,1.9539479240592703,4.091846451714027
11800,,,AR6,1.5912631433694802,2.6713013994366137
11801,,,AR6,1.5844459671591087,2.9037192346731775
11802,,,AR6,2.4102500097750648,4.110391340776636
11803,,,AR6,1.287787961819317,2.217448882883047
11804,,,AR6,1.6103663777871742,2.45821688265298
11805,,,AR6,1.6842339325192082,3.3045447198824816
11806,,,AR6,2.60193460528346,4.619398512843686
11807,,,AR6,2.0754207888150593,3.1924786426753182
11808,,,AR6,1.8094303813289618,3.076598547770923
11809,,,AR6,1.6367612833572445,3.8100739449462964
11810,,,AR6,2.416296889960174,3.920055922561472
11811,,,AR6,1.6904512086913719,2.544611791287776
11812,,,AR6,1.5631204812843476,2.4344602323185818
11813,,,AR6,1.4089400399934675,2.2238807425409606
